n,id,unique_views,tag,good,created,bookmarked,t,content
2417,imh0in0k67j6r7,77,euchre,0,2016-04-01T01:09:19Z,5,1470666659897,this happens when the game is up to 10 points 100 points etc but alice and cathy always win every point they dont necessarily win every trick though but they do always win three or more tricks looking at specific hands it seems like the strategy is correct but ive also noticed that either cathy or alice order up every time as well what could be a cause for this
2416,imh09dfi9c65kf,74,euchre,0,2016-04-01T01:02:07Z,4,1470666660135,for human player the correct version has please enter a suit or pass but if i try to do this it stops it from being a string in the cout so i have please enter a suit or pass how do i fix this
2415,imh08bse6dx33j,97,euchre,0,2016-04-01T01:01:18Z,4,1470666660345,in playerh says virtual player is needed to avoid some compiler errors how it works also how do we test it
2413,imh05goom58v6,79,euchre,0,2016-04-01T00:59:05Z,6,1470666660806,i get this error when using the sort function is this because i am using the sortxbeginyend on stdarray cardmaxhandsize humanhand
2412,imgzu6t2qv440z,69,euchre,0,2016-04-01T00:50:18Z,4,1470666661017,would error in output like this cause substantial deduction because of how i set up euchrecpp getting the name ordering within teams is not easy
2410,imgzencswt1v6,66,euchre,0,2016-04-01T00:38:13Z,4,1470666661454,if we make a private helper function in our implemented classes for player should it also be declared static
2409,imgz14no2y86kn,54,euchre,1,2016-04-01T00:27:43Z,3,1470666661721,what does the sign mean in virtual const stdstring getname const 0 if the function returns a string why there is
2408,imgyox5obzs74r,67,euchre,0,2016-04-01T00:18:13Z,4,1470666662012,im currently writing assertions to check the requires clauses for the functions that have them do we need to do this for constructors as well if so do you put the assert in the body of the constructor
2407,imgxpevuk3u2v9,80,euchre,0,2016-03-31T23:50:36Z,5,1470666662235,when i write a line like the following cout packdealone packdealone it always prints backwards why might this be happening my implementation for the operator is pretty straightforward and im confident it is correct
2405,imgxg0ecvt95ea,63,euchre,0,2016-03-31T23:43:18Z,4,1470666662715,getting the following errors for both humanplayer and simpleplayer i initialize name in my constructor but my player classes are having issues with my member variable initialization
2404,imgwz2hj2i9v3,70,euchre,0,2016-03-31T23:30:07Z,6,1470666662983,hi im getting this error message from terminal undefined symbols for architecture x8664 playerfactorystd1basicstringchar std1chartraitschar std1allocatorchar const std1basicstringchar std1chartraitschar std1allocatorchar const referenced from main in euchre48b5deo ld symbols not found for architecture x8664 clang error linker command failed with exit code 1 use v to see invocation could anyone help thanks in advance
2403,imgwt5qwe4zbg,126,euchre,0,2016-03-31T23:25:32Z,5,1470666663222,if i have a helper function in playercpp that euchrecpp is dependent on will this cause issues in other words will euchrecpp at any point be run without our own code in the final grading
2402,imgwqyaunyz1of,116,euchre,0,2016-03-31T23:23:49Z,4,1470666663435,if i have a vector of size 5 and i erase the value stored at index 3 does the vector shrink to size of 4 or will there just be a hole where index 3 was i am getting a segmentation fault error that leads me to believe that the program is trying to access a part of the memory that isnt there anymore
2401,imgvdf8glcr6bm,92,euchre,1,2016-03-31T22:45:18Z,6,1470666663662,should we write euchrecpp case by case i mean since the outputs are different should we write a case for all simple players a case for all human players and a case for a mix of simple and human players
2400,imgvchvtdlo5xq,97,euchre,2,2016-03-31T22:44:35Z,7,1470666663859,so when i complile card and player with the terminal it works fine however when i submit to autograder i am getting a fail for both on the return code but not the compilation what exactly does this mean and how would i go about finding the problem and is their a file that has what the return code should be
2399,imguyjhte0v5b3,67,euchre,0,2016-03-31T22:33:43Z,4,1470666664086,is it possible to print out a cstring directly or it is easier to convert it to a string first
2398,imguxzy4yjn3wm,83,euchre,0,2016-03-31T22:33:18Z,4,1470666664316,all of my functions are defined i know this because playerfactory works i have include playerh yet i cannot make an object of simple or human which i implemented in playercpp the thing is i can make an object of simple or human if i include playercpp i know this is bad style so what is the issue playercpp has include playerh thank you
2397,imguned733w41r,46,euchre,0,2016-03-31T22:25:04Z,4,1470666664581,what would the output for a mix of simple players and human players be like i do not see it in the spec
2396,imgu873wd1o1pk,54,euchre,0,2016-03-31T22:13:14Z,4,1470666664801,i have include vector at the top of my file and i tried declaring a vector of type card like this class simple public human public private vectorcard v i know this might be a silly question but why isnt this declaration working did i do something wrong in declaring
2395,imgu76t1dy4388,70,euchre,1,2016-03-31T22:12:27Z,5,1470666665055,if you look at euchretest01 drews hand should be nine of diamonds ten of diamonds jack of hearts queen of hearts king of hearts so why in the 0th hand on trick 3 does he play the jack of hearts when he hasnt played either diamond and diamonds are led excerpt from euchretest01 alice orders up diamonds ace of spades led by bob nine of hearts played by cathy queen of hearts played by drew ace of hearts played by alice bob takes the trick king of spades led by bob ten of hearts played by cathy king of hearts played by drew queen of diamonds played by alice alice takes the trick jack of diamonds led by alice ten of clubs played by bob queen of clubs played by cathy jack of hearts played by drew alice takes the trick
2394,imgty1f91bb4z3,42,euchre,0,2016-03-31T22:05:20Z,4,1470666665253,when we print out the error message do we need to replace things like packfilename and name1 name2 with the information from the command line arguments
2391,imgsse11ij737,57,euchre,0,2016-03-31T21:32:57Z,4,1470666665463,how to convert a command line argument to a string does the following method work string word word arg1
2390,imgsnzbmufiz1,45,euchre,0,2016-03-31T21:29:32Z,4,1470666665686,the spec reads the player will play the highest trump card in their hand if they have all trump cards does this mean highest rank or highest value aka if they have a bower in their hand will they play that over an ace of trump suit
2388,imgrzxutbgm6w4,51,euchre,0,2016-03-31T21:10:50Z,4,1470666665898,im getting an error that stops the program saying terminate called after throwing an instance of stdoutofrange what vectormrangecheck does this mean im trying to delete an element of a vector thats out of range
2386,imgrqkqv8ky380,54,euchre,0,2016-03-31T21:03:33Z,4,1470666666469,after we print the winner at the end of euchrecpp do we add an endl thanks saul
2385,imgr75scnrx157,61,euchre,0,2016-03-31T20:48:27Z,4,1470666666716,for my pack tests i included some functions that tested pack initialization from files that i created myself similar to packin is this allowed and if it is then do i need to turn in these files to the autograder along with my other pack tests thanks
2384,imgq6bur24d3wo,65,euchre,0,2016-03-31T20:19:49Z,6,1470666666937,for the playing deck what happens after the first hand is complete when round 2 starts do we reshuffle the already shuffled deck or do we shuffle the initial deck of cards again thank you
2383,imgq3tclvpm5wv,101,euchre,0,2016-03-31T20:17:51Z,5,1470666667163,if a human player is the dealer and someone orders up during the first round of making print the player’s hand and an option to discard the upcard then prompt the user to select a card to discard the user will then enter the number corresponding to the card they want to discard or 1 if they want to discard the upcard when this says print the players hand is that referring to the human player dealer getting the option to discard the upcard or does whoever orders up during the first round get the option to discard
