n,id,unique_views,tag,good,created,bookmarked,t,content
1431,htkc8e7yvh623n,72,student,0,2014-04-03T17:49:07Z,3,1470678032462,ive implemented my cardcpp file and ive implemented the operator overload in the cardh file but now when i try to test cardcpp i get this error message im doing this locally on xcode any ideas screenshot20140403at14658pmpng
1434,htkdmwfqy5l724,73,student,0,2014-04-03T18:28:24Z,3,1470678032668,im testing my blackjack driver and am getting a segfault in my shuffle function whenever i use make blackjack which includes the o1 tag when i compile it for debugging with g instead of o1 it runs through the program completely and does not segfault any idea why this may be happening
1433,htkd3vo0hyq59m,133,student,0,2014-04-03T18:13:36Z,4,1470678032869,im confused on how to implement the player function specifically when the spec says you must also declare a static global instance of each of the three players in playercpp what exactly does this mean and what is it for are they supposed to be used as pointers for the player factory function to return i tried putting static simple simple static counting counter static competitor competitor at the beginning of playercpp and then returning one of these in factory function based on the input strong but this didnt work error expected initializer before ‘’ token
1432,htkd15gfss33od,100,student,0,2014-04-03T18:11:29Z,4,1470678033083,could somebody please clarify what a static global instance is im trying to write my factory function
1436,htken9oi99m4rv,106,student,0,2014-04-03T18:56:41Z,5,1470678033381,im trying to test my simple player and the following code causes a segfault player p playerfactorysimple pbet5 5 through some simple tests i realized the bet function isnt even being entered any insight into why this is happening
1435,htke3lxa2jd5c0,73,student,0,2014-04-03T18:41:23Z,4,1470678033599,in the effect clause of the handvalue function it says returns the present value of the blackjack hand the highest blackjack total possible without going over 21 if the hand is over 21 any value over 21 may be returned if my hand is over 21 according to the spec does it means that i will return value 21 or return value
1437,htkfyl745855yc,96,student,0,2014-04-03T19:33:28Z,6,1470678033831,if the result is not an integer are we rounding up or rounding down
1438,htkonn25sr43jn,107,student,0,2014-04-03T23:36:54Z,8,1470678034040,is the coding for reset the same as deck since they both create a newly open pack
1439,htkqeir9e056tt,69,student,0,2014-04-04T00:25:48Z,4,1470678034239,is it ok if i implemented my member functions directly in the class declaration
1440,htkto2dvdcmmc,83,student,0,2014-04-04T01:57:12Z,4,1470678034465,can i derive counting from simple or do i need to do so from player i feel that doing so would make it easier and cleaner since as far as i can tell they would use the same draw function and the things that differ can be easily dealt with because of polymorphism
1443,htkuhj0fc3w5hl,76,student,0,2014-04-04T02:20:07Z,4,1470678034670,which of the following is a correct function definition for copyall in a linked list class and why templatetypename t void listtcopyallconst list l stuff templatetypename t void listtcopyallconst listt l stuff
1444,htkus6s5mbi1z6,74,student,0,2014-04-04T02:28:24Z,4,1470678034886,is it necessary to to have a hand private member variable in our derived classes i ask because the draw function asks for a hand variable as an input but in our blackjackcpp there is no way we can access a private variable from our player class
1441,htku4lu1ge67ks,106,student,1,2014-04-04T02:10:04Z,4,1470678035106,were allowed to write code as partners on the actual implementations not just the test cases right and do we still need to include both our uniqnames at the top of every file what about the test cases
1442,htku9nlxtgs2qw,58,student,0,2014-04-04T02:13:59Z,4,1470678035311,is it ok if i declare these const variables in my cardcpp for the suit and rank names const char suitnames const char ranknames or do i have to make them static also static const char suitnames static const char ranknames
1445,htkv6p50uuo1cz,84,student,0,2014-04-04T02:39:41Z,4,1470678035530,should we assume that the deck will always be shuffled once and so shuffled will always be executed at least once or will that lead to problems and docked points
1446,htkx5b8ihzd3f1,127,student,0,2014-04-04T03:34:36Z,5,1470678035729,do we have to follow a specific naming convention for our 3 derived player classes or can we call the classes pretty much what we want
1447,htkzg8mlf9dzn,105,student,0,2014-04-04T04:39:05Z,4,1470678035960,in the static global instances of countingplayer simpleplayer and competitior does the player destructor declaration need to be written in the public parts also is there anything else to making these classes static other than starting their declarations with static class class name public player
1428,htk6x9lnn9e7g6,170,student,3,2014-04-03T15:20:30Z,6,1470678036167,my partner and i have different ideas of what the overview files for the tests should comprise of and i was wondering if there could be a clarification on that i just put a small paragraph in each of them describing what the adt should be doing whereas she put in a small description followed by a list of the test cases and what each of them test for an instructor response would be much appreciated
1429,htk8lxoinpo741,90,student,0,2014-04-03T16:07:41Z,5,1470678036396,is it possible to declare a class without any member variables i cant think of any reason to include member variables in the simple player adt but im not sure how to create the constructor or if one is necessary but if there are no member variables is there a point to creating a class
1449,htla3cdgto7l,91,student,0,2014-04-04T09:36:59Z,6,1470678036616,for deckdeal are we suppose to decrease the deck size when you deal a card if so how since decksize is const
1450,htlkj4g9ohq3my,150,student,0,2014-04-04T14:29:11Z,6,1470678036820,when a player receives a natural 21 we print out player dealt natural 21n in replace of players total is pcount endl correct
